,DATANO,DATACD,DATANM,AREACD,AREANM,time1,time2,time3,time4,time5,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,RGN21CD,RGN21NM
2290,1.0,data1,Mental health,E07000143,Breckland,102.5522,101.3706,101.7632,99.55869,96.51097,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2304,1.0,data1,Mental health,E07000144,Broadland,100.7089,103.384,100.0859,99.01567,101.2522,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2318,1.0,data1,Mental health,E07000145,Great Yarmouth,94.41262,94.73433,96.75266,99.16059,99.73197,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2332,1.0,data1,Mental health,E07000146,King's Lynn and West Norfolk,96.63754,91.81164,97.89614,96.23397,91.22657,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2346,1.0,data1,Mental health,E07000147,North Norfolk,100.2898,99.09152,99.72216,95.30468,95.64849,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2360,1.0,data1,Mental health,E07000148,Norwich,79.6868,86.78872,90.83354,88.63475,86.41033,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2374,1.0,data1,Mental health,E07000149,South Norfolk,103.3421,104.1247,107.6304,107.6781,108.5925,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2388,1.0,data1,Mental health,E07000163,Craven,113.3837,104.6665,102.7699,99.29352,107.8157,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
2402,1.0,data1,Mental health,E07000164,Hambleton,104.4061,103.3269,101.7485,96.57631,96.51812,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
2416,1.0,data1,Mental health,E07000165,Harrogate,104.0155,103.0415,101.201,100.039,96.84625,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
2430,1.0,data1,Mental health,E07000166,Richmondshire,113.9122,111.4976,109.9166,108.6361,108.3538,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
2444,1.0,data1,Mental health,E07000167,Ryedale,110.5615,110.491,106.1152,100.628,101.0641,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
2458,1.0,data1,Mental health,E07000168,Scarborough,96.78034,99.16208,93.84041,90.10743,85.26121,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
2472,1.0,data1,Mental health,E07000169,Selby,103.9358,105.8708,107.7549,112.3048,106.8016,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
2486,1.0,data1,Mental health,E07000170,Ashfield,101.261,100.6726,101.9662,104.5094,102.0254,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2500,1.0,data1,Mental health,E07000171,Bassetlaw,101.817,103.1521,101.5088,99.26703,92.13756,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2514,1.0,data1,Mental health,E07000172,Broxtowe,106.5728,105.5,106.2446,105.711,104.7789,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2528,1.0,data1,Mental health,E07000173,Gedling,105.1086,105.3952,107.7187,107.8197,105.0825,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2542,1.0,data1,Mental health,E07000174,Mansfield,99.43221,105.1265,103.5433,101.2611,101.2205,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2556,1.0,data1,Mental health,E07000175,Newark and Sherwood,104.9875,108.2554,107.8437,105.1192,100.7287,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2570,1.0,data1,Mental health,E07000176,Rushcliffe,108.9966,109.3922,111.1318,112.0097,108.6223,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands
2584,1.0,data1,Mental health,E07000177,Cherwell,100.0091,100.2148,101.7127,101.0384,98.89152,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2598,1.0,data1,Mental health,E07000178,Oxford,89.47875,93.97446,94.93241,93.43908,94.16845,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2612,1.0,data1,Mental health,E07000179,South Oxfordshire,103.9739,103.7152,106.137,103.6033,99.91712,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2626,1.0,data1,Mental health,E07000180,Vale of White Horse,104.2557,104.5675,104.2429,100.5124,99.57426,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2640,1.0,data1,Mental health,E07000181,West Oxfordshire,103.281,101.7982,98.97369,102.1753,101.6475,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2654,1.0,data1,Mental health,E07000187,Mendip,95.68807,97.49229,98.38116,94.48038,99.55817,,,,,,,,,,,,,,,,,,,,,,E12000009,South West
2668,1.0,data1,Mental health,E07000188,Sedgemoor,99.89348,95.83397,94.36093,90.25468,89.32961,,,,,,,,,,,,,,,,,,,,,,E12000009,South West
2682,1.0,data1,Mental health,E07000189,South Somerset,97.38102,99.92356,94.98491,90.06972,85.50556,,,,,,,,,,,,,,,,,,,,,,E12000009,South West
2696,1.0,data1,Mental health,E07000192,Cannock Chase,107.7165,105.879,107.5845,98.23748,95.6891,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
2710,1.0,data1,Mental health,E07000193,East Staffordshire,102.8952,107.4925,105.9466,105.1113,100.6499,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
2724,1.0,data1,Mental health,E07000194,Lichfield,103.5063,104.8326,106.3955,102.4665,99.26961,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
2738,1.0,data1,Mental health,E07000195,Newcastle-under-Lyme,99.54028,99.7776,102.4566,96.5574,95.57177,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
2752,1.0,data1,Mental health,E07000196,South Staffordshire,108.7057,109.1172,108.0688,105.2676,104.367,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
2766,1.0,data1,Mental health,E07000197,Stafford,96.62536,98.19588,96.08854,91.7055,93.54553,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
2780,1.0,data1,Mental health,E07000198,Staffordshire Moorlands,105.6382,107.8727,112.1419,105.2232,101.5696,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
2794,1.0,data1,Mental health,E07000199,Tamworth,105.1216,101.0276,102.9619,102.1942,101.0546,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
2808,1.0,data1,Mental health,E07000200,Babergh,111.231,109.8478,106.7398,102.4703,103.2548,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2822,1.0,data1,Mental health,E07000202,Ipswich,95.68963,100.7089,97.43057,98.5907,96.35985,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2836,1.0,data1,Mental health,E07000203,Mid Suffolk,108.8544,104.5815,107.1504,103.3169,103.1618,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
2850,1.0,data1,Mental health,E07000207,Elmbridge,105.9086,106.1474,107.2832,105.7026,103.701,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2864,1.0,data1,Mental health,E07000208,Epsom and Ewell,106.7353,107.3045,106.6615,101.8805,97.77674,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2878,1.0,data1,Mental health,E07000209,Guildford,105.9144,107.626,102.8644,101.2486,98.01366,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2892,1.0,data1,Mental health,E07000210,Mole Valley,100.9341,102.3492,102.8723,103.3641,104.3494,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2906,1.0,data1,Mental health,E07000211,Reigate and Banstead,102.329,102.705,102.723,102.043,102.6552,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2920,1.0,data1,Mental health,E07000212,Runnymede,104.1694,108.4505,106.0708,109.7809,108.341,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2934,1.0,data1,Mental health,E07000213,Spelthorne,100.875,106.4363,111.8829,110.9192,107.679,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2948,1.0,data1,Mental health,E07000214,Surrey Heath,100.3394,104.2297,103.7828,101.5033,105.3069,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2962,1.0,data1,Mental health,E07000215,Tandridge,107.8726,111.827,109.3692,105.3847,104.9832,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2976,1.0,data1,Mental health,E07000216,Waverley,107.771,104.1666,102.5166,101.7141,104.3449,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
2990,1.0,data1,Mental health,E07000217,Woking,105.9722,104.7906,106.885,108.2066,105.8834,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
3004,1.0,data1,Mental health,E07000218,North Warwickshire,110.1983,103.5676,106.7925,100.9348,104.3856,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3018,1.0,data1,Mental health,E07000219,Nuneaton and Bedworth,94.8026,97.35303,96.75906,99.11697,94.14246,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3032,1.0,data1,Mental health,E07000220,Rugby,102.1897,102.9429,99.25998,100.7513,100.1078,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3046,1.0,data1,Mental health,E07000221,Stratford-on-Avon,101.3746,101.3945,101.3126,98.08089,99.544,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3060,1.0,data1,Mental health,E07000222,Warwick,96.83844,99.02783,101.0568,100.9943,102.6073,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3074,1.0,data1,Mental health,E07000223,Adur,94.24429,94.42505,101.2395,97.18609,97.51113,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
3088,1.0,data1,Mental health,E07000224,Arun,96.38226,96.15808,97.69557,94.14859,91.4125,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
3102,1.0,data1,Mental health,E07000225,Chichester,96.13785,100.9018,102.0343,99.24931,96.51555,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
3116,1.0,data1,Mental health,E07000226,Crawley,97.48348,101.9085,102.6273,105.7494,101.7813,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
3130,1.0,data1,Mental health,E07000227,Horsham,99.15958,102.4114,102.6142,102.4277,101.4067,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
3144,1.0,data1,Mental health,E07000228,Mid Sussex,100.2795,104.5642,102.294,102.4405,97.5675,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
3158,1.0,data1,Mental health,E07000229,Worthing,98.16099,99.50864,97.22308,100.4962,95.92554,,,,,,,,,,,,,,,,,,,,,,E12000008,South East
3172,1.0,data1,Mental health,E07000234,Bromsgrove,100.5788,100.9612,102.7724,103.2176,104.5863,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3186,1.0,data1,Mental health,E07000235,Malvern Hills,106.8104,108.324,109.5021,109.5841,109.176,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3200,1.0,data1,Mental health,E07000236,Redditch,93.84157,97.29114,96.63824,97.03471,93.88602,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3214,1.0,data1,Mental health,E07000237,Worcester,97.99348,103.1727,99.75212,100.6193,100.3947,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3228,1.0,data1,Mental health,E07000238,Wychavon,102.864,102.9082,101.6177,98.42433,99.02687,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3242,1.0,data1,Mental health,E07000239,Wyre Forest,101.5525,101.2861,102.7915,101.484,98.33649,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3256,1.0,data1,Mental health,E07000240,St Albans,112.2117,110.4102,112.7251,106.1969,104.5563,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
3270,1.0,data1,Mental health,E07000241,Welwyn Hatfield,102.989,105.5584,105.2928,105.9635,102.5721,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
3284,1.0,data1,Mental health,E07000242,East Hertfordshire,116.2631,119.2178,117.5768,113.0304,108.3677,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
3298,1.0,data1,Mental health,E07000243,Stevenage,113.4694,109.4988,109.6582,101.9362,97.09789,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
3312,1.0,data1,Mental health,E07000244,East Suffolk,102.3836,99.85766,99.99245,97.52402,96.27258,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
3326,1.0,data1,Mental health,E07000245,West Suffolk,101.8082,102.5503,104.9495,101.0422,101.8848,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England
3340,1.0,data1,Mental health,E07000246,Somerset West and Taunton,91.71007,89.84194,89.63139,87.07041,86.08757,,,,,,,,,,,,,,,,,,,,,,E12000009,South West
3354,1.0,data1,Mental health,E08000001,Bolton,96.01964,96.05653,95.71434,95.16524,96.59133,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3368,1.0,data1,Mental health,E08000002,Bury,99.32549,96.9313,102.5366,98.09942,97.3438,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3382,1.0,data1,Mental health,E08000003,Manchester,95.47905,95.03965,95.94596,96.11901,95.78513,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3396,1.0,data1,Mental health,E08000004,Oldham,99.90289,101.7422,102.7996,100.6204,100.5703,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3410,1.0,data1,Mental health,E08000005,Rochdale,100.2666,100.4172,102.5524,95.78469,98.53029,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3424,1.0,data1,Mental health,E08000006,Salford,89.00697,88.76149,86.444,86.70498,82.07681,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3438,1.0,data1,Mental health,E08000007,Stockport,94.21698,97.65411,97.78667,95.30591,98.63152,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3452,1.0,data1,Mental health,E08000008,Tameside,92.86348,94.10098,94.93214,94.34022,95.90923,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3466,1.0,data1,Mental health,E08000009,Trafford,106.4655,106.6431,106.693,105.2728,103.9432,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3480,1.0,data1,Mental health,E08000010,Wigan,91.20185,93.26118,90.37539,87.34715,84.81019,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3494,1.0,data1,Mental health,E08000011,Knowsley,93.26807,94.81371,89.1087,88.7749,89.03678,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3508,1.0,data1,Mental health,E08000012,Liverpool,92.77624,95.63544,92.01851,91.65204,89.54622,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3522,1.0,data1,Mental health,E08000013,St. Helens,85.88882,81.37118,82.63373,80.97056,82.6493,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3536,1.0,data1,Mental health,E08000014,Sefton,94.86738,95.777,94.94731,91.21044,92.45456,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3550,1.0,data1,Mental health,E08000015,Wirral,92.9567,90.93939,91.84833,90.63632,89.63277,,,,,,,,,,,,,,,,,,,,,,E12000002,North West
3564,1.0,data1,Mental health,E08000016,Barnsley,93.56866,93.23745,91.03627,91.76796,87.78271,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3578,1.0,data1,Mental health,E08000017,Doncaster,97.24672,95.90813,95.1683,92.1743,91.7623,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3592,1.0,data1,Mental health,E08000018,Rotherham,96.52249,96.50096,93.76147,95.09894,92.84334,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3606,1.0,data1,Mental health,E08000019,Sheffield,96.58238,100.4108,102.171,98.86152,97.42564,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3620,1.0,data1,Mental health,E08000021,Newcastle upon Tyne,93.52401,92.89232,95.20119,90.84661,90.86493,,,,,,,,,,,,,,,,,,,,,,E12000001,North East
3634,1.0,data1,Mental health,E08000022,North Tyneside,95.27567,93.32964,90.38505,86.77168,84.95262,,,,,,,,,,,,,,,,,,,,,,E12000001,North East
3648,1.0,data1,Mental health,E08000023,South Tyneside,98.14605,99.74262,98.18675,95.48995,93.64854,,,,,,,,,,,,,,,,,,,,,,E12000001,North East
3662,1.0,data1,Mental health,E08000024,Sunderland,98.48804,99.98862,96.75755,95.58139,91.45754,,,,,,,,,,,,,,,,,,,,,,E12000001,North East
3676,1.0,data1,Mental health,E08000025,Birmingham,96.3177,97.98856,101.2364,99.04736,97.54544,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3690,1.0,data1,Mental health,E08000026,Coventry,96.08998,100.3061,99.59607,97.64885,96.32347,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3704,1.0,data1,Mental health,E08000027,Dudley,98.6625,97.08877,99.4788,97.88219,98.54956,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3718,1.0,data1,Mental health,E08000028,Sandwell,97.87543,96.68267,96.98077,96.89252,97.13159,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3732,1.0,data1,Mental health,E08000029,Solihull,101.345,97.1358,98.87043,93.61859,92.01658,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3746,1.0,data1,Mental health,E08000030,Walsall,104.1812,102.6751,104.8136,103.5645,102.1715,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3760,1.0,data1,Mental health,E08000031,Wolverhampton,97.05794,100.0784,100.4966,99.77369,99.73084,,,,,,,,,,,,,,,,,,,,,,E12000005,West Midlands
3774,1.0,data1,Mental health,E08000032,Bradford,94.67389,95.12977,95.99011,93.32225,92.15111,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3788,1.0,data1,Mental health,E08000033,Calderdale,98.65429,98.25166,100.2497,96.34705,92.64082,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3802,1.0,data1,Mental health,E08000034,Kirklees,102.032,102.0766,101.1108,98.21518,95.98004,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3816,1.0,data1,Mental health,E08000035,Leeds,96.17524,92.60174,92.41671,92.19252,90.77887,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3830,1.0,data1,Mental health,E08000036,Wakefield,99.41723,97.73893,96.80299,95.26399,90.36872,,,,,,,,,,,,,,,,,,,,,,E12000003,Yorkshire and The Humber
3844,1.0,data1,Mental health,E08000037,Gateshead,98.95387,97.54863,96.76507,95.20456,97.85268,,,,,,,,,,,,,,,,,,,,,,E12000001,North East
3858,1.0,data1,Mental health,E09000002,Barking and Dagenham,108.7374,106.703,112.8267,110.7073,111.6521,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3872,1.0,data1,Mental health,E09000003,Barnet,104.0191,103.7028,105.8028,106.6604,107.2542,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3886,1.0,data1,Mental health,E09000004,Bexley,106.0421,108.8306,109.4196,107.4967,104.9534,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3900,1.0,data1,Mental health,E09000005,Brent,108.2578,109.9141,112.0825,110.0503,110.9402,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3914,1.0,data1,Mental health,E09000006,Bromley,106.095,107.8226,109.0303,108.2991,106.2123,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3928,1.0,data1,Mental health,E09000007,Camden,101.551,103.7566,106.363,102.3999,99.93188,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3942,1.0,data1,Mental health,E09000008,Croydon,105.1832,104.7616,106.4712,101.6981,103.7426,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3956,1.0,data1,Mental health,E09000009,Ealing,106.9929,103.6235,105.2482,104.8216,105.097,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3970,1.0,data1,Mental health,E09000010,Enfield,109.7724,110.4891,109.6504,108.723,110.2236,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3984,1.0,data1,Mental health,E09000011,Greenwich,110.0748,109.3406,108.9132,108.3954,105.3672,,,,,,,,,,,,,,,,,,,,,,E12000007,London
3998,1.0,data1,Mental health,E09000012,Hackney,101.0547,103.9427,100.7869,100.2647,103.2191,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4012,1.0,data1,Mental health,E09000013,Hammersmith and Fulham,101.9939,102.252,100.4187,103.7054,103.624,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4026,1.0,data1,Mental health,E09000014,Haringey,104.4767,103.9901,104.4523,107.7157,104.1777,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4040,1.0,data1,Mental health,E09000015,Harrow,115.2382,114.3883,111.5539,114.2305,116.1043,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4054,1.0,data1,Mental health,E09000016,Havering,117.0666,111.7966,115.4921,110.513,112.2596,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4068,1.0,data1,Mental health,E09000017,Hillingdon,106.7864,106.6384,106.7512,107.5156,107.5441,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4082,1.0,data1,Mental health,E09000018,Hounslow,103.6611,100.3427,98.78035,99.63014,100.3798,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4096,1.0,data1,Mental health,E09000019,Islington,99.62292,104.3042,101.5314,99.40873,98.94631,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4110,1.0,data1,Mental health,E09000020,Kensington and Chelsea,106.3632,108.3858,106.205,104.8357,106.2452,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4124,1.0,data1,Mental health,E09000021,Kingston upon Thames,116.0548,112.5221,110.0236,105.1556,103.3992,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4138,1.0,data1,Mental health,E09000022,Lambeth,101.3096,102.61,101.403,105.7467,104.2552,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4152,1.0,data1,Mental health,E09000023,Lewisham,108.5132,108.4941,107.4213,105.5667,106.0905,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4166,1.0,data1,Mental health,E09000024,Merton,110.6295,105.2726,103.8974,103.2926,107.0514,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4180,1.0,data1,Mental health,E09000025,Newham,105.9324,106.5403,108.2735,110.1035,112.1454,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4194,1.0,data1,Mental health,E09000026,Redbridge,109.0782,110.6235,111.1347,113.6077,112.7359,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4208,1.0,data1,Mental health,E09000027,Richmond upon Thames,109.3247,108.0186,107.266,105.4931,103.1984,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4222,1.0,data1,Mental health,E09000028,Southwark,102.9073,101.6145,104.199,105.0192,100.6913,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4236,1.0,data1,Mental health,E09000029,Sutton,104.944,106.5196,104.8085,104.4233,102.2206,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4250,1.0,data1,Mental health,E09000030,Tower Hamlets,103.1504,106.0623,106.6944,103.255,104.2395,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4264,1.0,data1,Mental health,E09000031,Waltham Forest,106.383,106.6461,104.0725,108.1088,105.8799,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4278,1.0,data1,Mental health,E09000032,Wandsworth,101.5087,100.9053,99.7807,101.1843,101.1539,,,,,,,,,,,,,,,,,,,,,,E12000007,London
4292,1.0,data1,Mental health,E09000033,Westminster,102.7949,104.042,104.2399,109.4264,107.2422,,,,,,,,,,,,,,,,,,,,,,E12000007,London
